Corpus Type: tfidf
Topic Count: 10

test_14826       0: 0.089762600406294  1: 0.141413697284777  2: 0.007493029069156  3: 0.007493239709685  4: 0.007496317648533  5: 0.007512142320442  6: 0.716346760342798  7: 0.007493545316433  8: 0.007494777518466  9: 0.007493890383417 

training_9349    0: 0.016765255004704  1: 0.016765888243541  2: 0.016764714849014  3: 0.016764491764282  4: 0.016764593954752  5: 0.016764888910061  6: 0.849115698653949  7: 0.016764848225644  8: 0.016764592228537  9: 0.016765028165516 

training_9352    0: 0.063515046282023  1: 0.107518495188498  2: 0.185417220578899  3: 0.018787829768118  4: 0.018815786511164  5: 0.048312287185293  6: 0.501274436486097  7: 0.018779442327443  8: 0.018794991897157  9: 0.018784463775308 

training_9354    0: 0.136965362865009  1: 0.023316677243079  2: 0.023317418145945  3: 0.119279296850434  4: 0.023317659729522  5: 0.449097600974601  6: 0.023322348716625  7: 0.023316097505499  8: 0.023316478330327  9: 0.154751059638959 

training_9356    0: 0.019845381489646  1: 0.019910422997491  2: 0.019843968694862  3: 0.019844124004683  4: 0.019843983156936  5: 0.019844525903471  6: 0.490966458026734  7: 0.090275973201050  8: 0.279781143718416  9: 0.019844018806713 

training_9357    0: 0.030562291272890  1: 0.299416154988254  2: 0.456122130081648  3: 0.030555940196692  4: 0.030556365665541  5: 0.030556994736858  6: 0.030560378075208  7: 0.030556609084117  8: 0.030556540695069  9: 0.030556595203724 

training_9361    0: 0.054691392014655  1: 0.016046958248385  2: 0.016046227171010  3: 0.016044891191001  4: 0.016045242268109  5: 0.016046034363818  6: 0.016049499570494  7: 0.016048313591691  8: 0.816934620461061  9: 0.016046821119775 

training_9362    0: 0.021984301161368  1: 0.021967038305401  2: 0.120381711603788  3: 0.021964504440005  4: 0.021965397144583  5: 0.021966218342590  6: 0.703873637958197  7: 0.021965504720736  8: 0.021965255691511  9: 0.021966430631822 

training_9363    0: 0.021176863505313  1: 0.319167558708599  2: 0.472781048007478  3: 0.021173339346994  4: 0.021173810137712  5: 0.021181791106094  6: 0.039056820284524  7: 0.021200594172799  8: 0.021200677755007  9: 0.041887496975480 

training_9364    0: 0.020696248882344  1: 0.020696077246692  2: 0.323956542315623  3: 0.020695323602167  4: 0.020698102480646  5: 0.510471860328178  6: 0.020697827233647  7: 0.020695946377508  8: 0.020695889406465  9: 0.020696182126729 

training_9365    0: 0.022899476089950  1: 0.447362372893366  2: 0.022895632967372  3: 0.022901429727015  4: 0.239167512979325  5: 0.153181139798405  6: 0.022900165207235  7: 0.022896773887444  8: 0.022897067633225  9: 0.022898428816662 

training_9366    0: 0.025137182579731  1: 0.025137152474966  2: 0.025137339803644  3: 0.320091235730717  4: 0.025143955457738  5: 0.478803889280031  6: 0.025137179230082  7: 0.025137187310018  8: 0.025137558819481  9: 0.025137319313591 

training_9369    0: 0.197824111317382  1: 0.023717327729343  2: 0.023716645010078  3: 0.023717672100959  4: 0.023717067297345  5: 0.612432830946470  6: 0.023720775008828  7: 0.023716871067396  8: 0.023718300015740  9: 0.023718399506461 

training_937     0: 0.065600790393698  1: 0.012002373373935  2: 0.012000676237625  3: 0.012000745494704  4: 0.012006584921351  5: 0.012016610183212  6: 0.796375487598129  7: 0.024854030596331  8: 0.012003799924662  9: 0.041138901276352 

training_9371    0: 0.016727071789125  1: 0.016727739270619  2: 0.016726595457719  3: 0.280717214938272  4: 0.016726160760912  5: 0.585469665777594  6: 0.016727403921502  7: 0.016726033968969  8: 0.016725997776858  9: 0.016726116338429 

training_9372    0: 0.019683814437182  1: 0.019683541797950  2: 0.019683269183956  3: 0.438511575757555  4: 0.019687123789479  5: 0.404013411401059  6: 0.019684601546019  7: 0.019683402072987  8: 0.019684882077365  9: 0.019684377936447 

training_9373    0: 0.191605746751459  1: 0.017510961522697  2: 0.017506465253123  3: 0.265191366853001  4: 0.017506932089855  5: 0.401169058456016  6: 0.017514314581286  7: 0.017505978593601  8: 0.036981245078860  9: 0.017507930820103 

training_9374    0: 0.232943766415959  1: 0.017407762449145  2: 0.017405910392672  3: 0.017405935106980  4: 0.017405960056289  5: 0.017410500719972  6: 0.590936799738879  7: 0.017406422047212  8: 0.054269748488899  9: 0.017407194583992 

training_9377    0: 0.026909338730863  1: 0.026904711353011  2: 0.026903109148502  3: 0.026902260860539  4: 0.026902546562378  5: 0.183123847767630  6: 0.601604527993354  7: 0.026905431584686  8: 0.026941673925980  9: 0.026902552073057 

training_9378    0: 0.019734291356488  1: 0.019734033260195  2: 0.019733809805330  3: 0.019733854494680  4: 0.019736908060478  5: 0.822389788120429  6: 0.019735282570938  7: 0.019733966910440  8: 0.019734030663308  9: 0.019734034757715 

training_938     0: 0.062398590004132  1: 0.030469935547334  2: 0.014789590226842  3: 0.014792733707623  4: 0.014791639993066  5: 0.204762653711343  6: 0.401249454723250  7: 0.014789595503895  8: 0.227159907689400  9: 0.014795898893114 

training_9381    0: 0.019923192240312  1: 0.019923495516667  2: 0.019919872158805  3: 0.019918129817587  4: 0.019917640948348  5: 0.521417964124862  6: 0.019959415360090  7: 0.019924553353099  8: 0.319173692902805  9: 0.019922043577425 

training_9382    0: 0.051561902975684  1: 0.412004124890108  2: 0.042148182195737  3: 0.029480443919088  4: 0.012628887715564  5: 0.012620921095486  6: 0.401709823995318  7: 0.012614614925348  8: 0.012615322316530  9: 0.012615775971136 

training_9383    0: 0.019044644182636  1: 0.019045669494357  2: 0.019039488776080  3: 0.019194828871728  4: 0.231654441665963  5: 0.537077944187087  6: 0.071318339330415  7: 0.019039797680369  8: 0.045542776483168  9: 0.019042069328196 

training_9385    0: 0.025105736200275  1: 0.025105572459118  2: 0.025105602676591  3: 0.025106856170196  4: 0.025106314885186  5: 0.487226517962558  6: 0.311926601020708  7: 0.025105597985007  8: 0.025105714554739  9: 0.025105486085622 

training_9388    0: 0.368911663842001  1: 0.076033222168948  2: 0.017013040269459  3: 0.017012580319681  4: 0.017013116210409  5: 0.394981435095720  6: 0.057983657210238  7: 0.017017219517739  8: 0.017020677561401  9: 0.017013387804404 

training_9389    0: 0.026809669815082  1: 0.026810067819547  2: 0.026808451541951  3: 0.026808565651748  4: 0.675610507251633  5: 0.026815176921662  6: 0.026808504321668  7: 0.026808318635264  8: 0.109912375150452  9: 0.026808362890992 

training_939     0: 0.018124960926409  1: 0.063675994185909  2: 0.018106991059078  3: 0.018105664607283  4: 0.018112736250870  5: 0.056425655660645  6: 0.498739471909178  7: 0.018104067939263  8: 0.244215107818123  9: 0.046389349643243 

training_9392    0: 0.753976112811872  1: 0.018895555265585  2: 0.018884119314492  3: 0.052630268111875  4: 0.018885231498821  5: 0.061196756943198  6: 0.018888393239727  7: 0.018882754474582  8: 0.018879552135163  9: 0.018881256204686 

training_9393    0: 0.047027142399385  1: 0.016228442696031  2: 0.016227605233802  3: 0.016227510834791  4: 0.016229203652748  5: 0.016231849969157  6: 0.700301315399282  7: 0.114374894093549  8: 0.040912836734985  9: 0.016239198986271 

training_9397    0: 0.030913974612691  1: 0.347157296970340  2: 0.405512774735317  3: 0.030911853637456  4: 0.030915442564884  5: 0.030920817146268  6: 0.030932153976116  7: 0.030912494706704  8: 0.030911107038595  9: 0.030912084611630 

training_9398    0: 0.252107207735016  1: 0.016363754239937  2: 0.016361643267684  3: 0.016361455428866  4: 0.016361512548749  5: 0.016362533684657  6: 0.589525570372656  7: 0.016362232213867  8: 0.043832350938541  9: 0.016361739570026 

training_9399    0: 0.019853184761153  1: 0.019852674437936  2: 0.082156297039000  3: 0.019851951051381  4: 0.019855769304583  5: 0.759018184686701  6: 0.019854348402134  7: 0.019852053298985  8: 0.019852958911690  9: 0.019852578106436 

training_94      0: 0.025932944107892  1: 0.025932315194004  2: 0.025931808081057  3: 0.025931725087808  4: 0.025934412999081  5: 0.025936763603610  6: 0.025935774912356  7: 0.025932573479713  8: 0.766597518285489  9: 0.025934164248991 

training_940     0: 0.018822299476582  1: 0.018828908194623  2: 0.018816606115627  3: 0.018816338464305  4: 0.018817437278005  5: 0.018818613333826  6: 0.468788180441141  7: 0.018819155487814  8: 0.096037775625460  9: 0.303434685582617 

training_9403    0: 0.050717884077842  1: 0.561996118355096  2: 0.014404789517649  3: 0.014391886796856  4: 0.014394729247179  5: 0.014405121118659  6: 0.286516738403516  7: 0.014390745697383  8: 0.014390613518021  9: 0.014391373267801 

training_9405    0: 0.019533448194577  1: 0.019533323713631  2: 0.236022476416997  3: 0.019532490981206  4: 0.019534841780079  5: 0.540531959079834  6: 0.019534802177304  7: 0.019532972015504  8: 0.019532912344786  9: 0.086710773296082 

training_9406    0: 0.127481423937996  1: 0.040777967927421  2: 0.038666606500412  3: 0.011081732683721  4: 0.011053258013688  5: 0.011067890581798  6: 0.695083732220840  7: 0.016784127433215  8: 0.036948913925013  9: 0.011054346775897 

training_9408    0: 0.532904128138651  1: 0.015462724165748  2: 0.015453287506711  3: 0.015454061454483  4: 0.048412196671210  5: 0.015457569767539  6: 0.310481238235880  7: 0.015453444119984  8: 0.015456398266874  9: 0.015464951672921 

training_941     0: 0.450132400763621  1: 0.018308231668479  2: 0.018306708556977  3: 0.018305001396641  4: 0.018310605566856  5: 0.018305604278539  6: 0.403416241929155  7: 0.018304829356163  8: 0.018305047212557  9: 0.018305329271011 

training_9410    0: 0.023511269193205  1: 0.243068416475649  2: 0.304558312356253  3: 0.023506153163801  4: 0.023508630089543  5: 0.023512106341729  6: 0.287816137422324  7: 0.023506277648655  8: 0.023506194826344  9: 0.023506502482496 

training_9412    0: 0.387093001006592  1: 0.349248182257057  2: 0.032957250566437  3: 0.032956691568502  4: 0.032957110740185  5: 0.032959704479930  6: 0.032957724847799  7: 0.032956800933405  8: 0.032956706017762  9: 0.032956827582331 

training_9413    0: 0.599699938216092  1: 0.020449124544521  2: 0.020443815944235  3: 0.020442502798566  4: 0.020442938921502  5: 0.236745687152024  6: 0.020446664339776  7: 0.020442336680664  8: 0.020443229076573  9: 0.020443762326044 

training_9414    0: 0.019908377662467  1: 0.438864318035221  2: 0.019905664925842  3: 0.154715910883915  4: 0.019905479187894  5: 0.220601954336765  6: 0.019910199920533  7: 0.019905381034932  8: 0.066374841321584  9: 0.019907872690846 

training_9415    0: 0.109607030915220  1: 0.386990286827237  2: 0.014403177337729  3: 0.014403478029795  4: 0.014403838613798  5: 0.031550948412169  6: 0.369503800457215  7: 0.030329606880211  8: 0.014403814622084  9: 0.014404017904541 

training_9417    0: 0.028089530272405  1: 0.028075745029155  2: 0.028071807576323  3: 0.028066266912193  4: 0.028068397960046  5: 0.413240791954438  6: 0.093520905992356  7: 0.028066752235488  8: 0.028066197796814  9: 0.296733604270781 

training_942     0: 0.383627891883235  1: 0.012331636387396  2: 0.012330073262494  3: 0.023194730148302  4: 0.012330225862509  5: 0.012330896128841  6: 0.506857124567560  7: 0.012330463279389  8: 0.012334320511656  9: 0.012332637968618 

training_9422    0: 0.023078667527977  1: 0.023078219418311  2: 0.023077772267351  3: 0.023078386438353  4: 0.023078285598699  5: 0.682754651667466  6: 0.023078051179070  7: 0.023077643654412  8: 0.023077675459154  9: 0.132620646789207 

training_9423    0: 0.332458144905577  1: 0.464289509463809  2: 0.023496501200398  3: 0.023496164118297  4: 0.023496579163178  5: 0.023498531155074  6: 0.038772159339957  7: 0.023497303898538  8: 0.023497795201299  9: 0.023497311553873 

training_9425    0: 0.023982876577125  1: 0.023982813657914  2: 0.023982899427607  3: 0.023982966629762  4: 0.023989496986139  5: 0.784146568598404  6: 0.023983167041761  7: 0.023982842668647  8: 0.023983373359575  9: 0.023982995053065 

training_9426    0: 0.026214629025398  1: 0.261600731174779  2: 0.026209570548030  3: 0.026211414496471  4: 0.026209296401954  5: 0.249715041864444  6: 0.026208838109459  7: 0.026208569812276  8: 0.305213339275951  9: 0.026208569291237 

training_9427    0: 0.019728883604994  1: 0.019728693749844  2: 0.019728597954990  3: 0.019728626492278  4: 0.019732161594523  5: 0.822437850864282  6: 0.019728857758298  7: 0.019728571376069  8: 0.019729098630867  9: 0.019728657973856 

training_9428    0: 0.028066836233799  1: 0.028066814815966  2: 0.028066637879921  3: 0.028066640405025  4: 0.747394825313720  5: 0.028071580617020  6: 0.028066504516201  7: 0.028066548472813  8: 0.028066835712634  9: 0.028066776032901 

training_9429    0: 0.078723951526909  1: 0.020037865552528  2: 0.020037680861025  3: 0.020037712062041  4: 0.020039479889521  5: 0.685152151984365  6: 0.020040769952112  7: 0.020037589578745  8: 0.095854804788329  9: 0.020037993804425 

training_943     0: 0.023646100080500  1: 0.023644690257820  2: 0.023642199472392  3: 0.023640160823668  4: 0.023643036723932  5: 0.081947624135966  6: 0.023647544777666  7: 0.023640533812971  8: 0.023644328144113  9: 0.728903781770974 

training_9431    0: 0.022031122312603  1: 0.134310741943459  2: 0.689457520916275  3: 0.022025228371300  4: 0.022028110470788  5: 0.022031603267567  6: 0.022039584932437  7: 0.022025752804540  8: 0.022024995081141  9: 0.022025339899890 

training_9432    0: 0.020634152065039  1: 0.253975717493181  2: 0.020629000428421  3: 0.020627229561097  4: 0.462678153731230  5: 0.138930172505959  6: 0.020641216345999  7: 0.020627397931372  8: 0.020628737602527  9: 0.020628222335175 

training_9433    0: 0.017783273842614  1: 0.017782681986295  2: 0.017782287622631  3: 0.017782207759060  4: 0.017782449856855  5: 0.017783168566477  6: 0.839954718719889  7: 0.017782968768178  8: 0.017782791176245  9: 0.017783451701755 

training_9434    0: 0.020038370187128  1: 0.020027710812665  2: 0.020043445511490  3: 0.020025031738554  4: 0.020026064525563  5: 0.199718599503687  6: 0.266225709462562  7: 0.047293043648471  8: 0.020025774420318  9: 0.366576250189562 

training_9435    0: 0.029436085677760  1: 0.735327342126892  2: 0.029404815759259  3: 0.029402111905593  4: 0.029401930589916  5: 0.029403339531161  6: 0.029417962673814  7: 0.029402408541924  8: 0.029401725725020  9: 0.029402277468661 

training_9436    0: 0.083915670639013  1: 0.051876912672898  2: 0.009319952364800  3: 0.009318992630170  4: 0.009319384244610  5: 0.009320600230725  6: 0.609098332808168  7: 0.014013410027066  8: 0.036267082165331  9: 0.167549662217219 

training_9437    0: 0.049399078317270  1: 0.115763898202427  2: 0.013831014344008  3: 0.013830684246885  4: 0.028221735750983  5: 0.168539638055336  6: 0.369179134197020  7: 0.013830461544911  8: 0.213573594934511  9: 0.013830760406650 

training_9438    0: 0.025785123767295  1: 0.025785194987985  2: 0.025784807640559  3: 0.025784883811714  4: 0.025784892215821  5: 0.767936037506398  6: 0.025784949876100  7: 0.025784694401640  8: 0.025784747280715  9: 0.025784668511773 

training_944     0: 0.022508151168579  1: 0.022507241539320  2: 0.022507245680231  3: 0.107383501666795  4: 0.022506723771569  5: 0.022508075691593  6: 0.395633869531636  7: 0.339430325244252  8: 0.022507130722213  9: 0.022507734983812 

training_9441    0: 0.023260535616216  1: 0.023260849609693  2: 0.023260136692123  3: 0.023260265006908  4: 0.023264320556975  5: 0.790651459522097  6: 0.023260892975794  7: 0.023260138516673  8: 0.023260816625072  9: 0.023260584878448 

training_9443    0: 0.135742767779234  1: 0.694918847726905  2: 0.018518435395894  3: 0.039699825581908  4: 0.018518366605781  5: 0.018521533027259  6: 0.018524271829989  7: 0.018517594731102  8: 0.018520841080038  9: 0.018517516241891 

training_9444    0: 0.205659496718382  1: 0.025050931966859  2: 0.025047576317304  3: 0.025047701914905  4: 0.025052459308021  5: 0.593949726603059  6: 0.025047734699688  7: 0.025047675576910  8: 0.025048188637687  9: 0.025048508257187 

training_9445    0: 0.012066516657946  1: 0.122984977885285  2: 0.060334667427984  3: 0.019946569478449  4: 0.012058015796044  5: 0.012060065494287  6: 0.724372041527058  7: 0.012059397997944  8: 0.012057854026301  9: 0.012059893708701 

training_945     0: 0.214118424517914  1: 0.018958484850713  2: 0.135321023512824  3: 0.018955219095062  4: 0.018955831988003  5: 0.018956898968587  6: 0.486162571462328  7: 0.018955542582363  8: 0.050658818797076  9: 0.018957184225130 

training_9450    0: 0.103223666308557  1: 0.015517029423400  2: 0.015516760943831  3: 0.015543855294319  4: 0.015513040861379  5: 0.015513874269519  6: 0.772542909728107  7: 0.015513021124709  8: 0.015603417434720  9: 0.015512424611458 

training_9453    0: 0.453436310339897  1: 0.026180266565215  2: 0.026178605930885  3: 0.026178461786165  4: 0.026181597754919  5: 0.026184102134202  6: 0.337123866252932  7: 0.026178811473105  8: 0.026178810254328  9: 0.026179167508352 

training_9454    0: 0.019056569991913  1: 0.670527439364223  2: 0.019054564268519  3: 0.177025628957606  4: 0.019054508180686  5: 0.019060739060590  6: 0.019058500017853  7: 0.019053930231517  8: 0.019054094203124  9: 0.019054025723967 

training_9463    0: 0.030008208128701  1: 0.030008541657634  2: 0.030008195379819  3: 0.030007988437863  4: 0.569602340378102  5: 0.030015653681562  6: 0.030009424817790  7: 0.190322897415281  8: 0.030008104054951  9: 0.030008646048295 

training_9465    0: 0.026392182833766  1: 0.012519420647642  2: 0.062628074535129  3: 0.061867352667586  4: 0.012509105317480  5: 0.234383084194575  6: 0.552174389900302  7: 0.012507782958552  8: 0.012510438242024  9: 0.012508168702943 

training_9469    0: 0.299545759525877  1: 0.026892287538403  2: 0.026885407288742  3: 0.026884942189781  4: 0.026887002859088  5: 0.026891273323147  6: 0.485357441846623  7: 0.026885503104724  8: 0.026885054811335  9: 0.026885327512281 

training_9470    0: 0.052513100178274  1: 0.012908957197248  2: 0.012905314488461  3: 0.012979752847187  4: 0.012902360828970  5: 0.029548383952938  6: 0.827209002255483  7: 0.012912543937876  8: 0.013217343204854  9: 0.012903241108710 

training_9472    0: 0.104478133394574  1: 0.506807183360519  2: 0.049161316368238  3: 0.016897900877820  4: 0.016898329548690  5: 0.016899654761852  6: 0.097118433036565  7: 0.016898177989288  8: 0.157942544094720  9: 0.016898326567733 

training_9473    0: 0.084857201549113  1: 0.017721016981925  2: 0.017720229234498  3: 0.017719327530323  4: 0.017721274580817  5: 0.017719824896681  6: 0.326240338084715  7: 0.464859546104974  8: 0.017721095775771  9: 0.017720145261182 

training_9475    0: 0.028746122414669  1: 0.028746279744507  2: 0.028747769344309  3: 0.028746072042123  4: 0.741274201912361  5: 0.028751516241820  6: 0.028748573234749  7: 0.028746145997680  8: 0.028746031973818  9: 0.028747287093965 

training_9477    0: 0.304947618851059  1: 0.024895849461018  2: 0.024895859896691  3: 0.024897119480498  4: 0.024896636396035  5: 0.495874090166761  6: 0.024896019382927  7: 0.024895827609518  8: 0.024905216013085  9: 0.024895762742406 

training_9478    0: 0.124716652050159  1: 0.019047811131502  2: 0.081544766993154  3: 0.019047098496440  4: 0.660398519728298  5: 0.019052494467982  6: 0.019050777908329  7: 0.019047212253969  8: 0.019047288698094  9: 0.019047378272071 

training_9479    0: 0.162376796716869  1: 0.010568400281882  2: 0.010548135982375  3: 0.040075254880892  4: 0.010550574540735  5: 0.030960702016053  6: 0.669316299786807  7: 0.026474378373397  8: 0.028581269338056  9: 0.010548188082934 

training_9484    0: 0.477707311019238  1: 0.016152920931553  2: 0.016150897704300  3: 0.016151398662764  4: 0.016151831391204  5: 0.364412284408209  6: 0.016156114537223  7: 0.016150749709720  8: 0.016152685511616  9: 0.044813806124172 

training_9486    0: 0.023868190354433  1: 0.023868755606052  2: 0.023867693927809  3: 0.023867647082322  4: 0.743440857914983  5: 0.065612044025286  6: 0.023868526597569  7: 0.023871171001939  8: 0.023867815538819  9: 0.023867297950788 

training_9487    0: 0.102691001524721  1: 0.186264805462404  2: 0.015612167520671  3: 0.015611915882738  4: 0.015612322052289  5: 0.015620663661570  6: 0.601690226528145  7: 0.015672592280503  8: 0.015612324193068  9: 0.015611980893891 

training_9488    0: 0.014210172816084  1: 0.283912463687655  2: 0.295712556407926  3: 0.014205757752711  4: 0.062216958679674  5: 0.261828941937372  6: 0.014213542097270  7: 0.025282135293606  8: 0.014208814985804  9: 0.014208656341899 

training_9489    0: 0.375619390983711  1: 0.028011484692042  2: 0.028009446582004  3: 0.028009191545130  4: 0.028012662858531  5: 0.028015945744596  6: 0.400292230350232  7: 0.028009722702036  8: 0.028009670824238  9: 0.028010253717482 

training_949     0: 0.027072938424373  1: 0.027074199734322  2: 0.184721607106617  3: 0.027073709081496  4: 0.027082604128978  5: 0.027080472269290  6: 0.027072330065528  7: 0.027070960520795  8: 0.027073753485650  9: 0.598677425182952 

training_9491    0: 0.100000000000000  1: 0.100000000000000  2: 0.100000000000000  3: 0.100000000000000  4: 0.100000000000000  5: 0.100000000000000  6: 0.100000000000000  7: 0.100000000000000  8: 0.100000000000000  9: 0.100000000000000 

training_9493    0: 0.027234635088589  1: 0.027227137944724  2: 0.027224658206371  3: 0.027224209704818  4: 0.027224747949143  5: 0.027225384887403  6: 0.754962824693502  7: 0.027225147283505  8: 0.027224817070125  9: 0.027226437171820 

training_9497    0: 0.457259150874193  1: 0.024776906957530  2: 0.024774641869000  3: 0.024773806488463  4: 0.138723535051203  5: 0.230592391604550  6: 0.024776802240250  7: 0.024774154536568  8: 0.024774209387314  9: 0.024774400990929 

training_9498    0: 0.171319828581063  1: 0.114164307205119  2: 0.016955020277938  3: 0.016954641213320  4: 0.016954780957915  5: 0.016956638932715  6: 0.595829500906352  7: 0.016954855806628  8: 0.016954918500114  9: 0.016955507618836 

training_9499    0: 0.028560735167059  1: 0.028564640679800  2: 0.028556314127301  3: 0.028555526679285  4: 0.028557481052997  5: 0.028566885841806  6: 0.377002034065076  7: 0.394527271330352  8: 0.028554385047365  9: 0.028554726008958 

training_95      0: 0.026056013949380  1: 0.026055741998397  2: 0.026055132380703  3: 0.026055098680919  4: 0.026063159219105  5: 0.026067474033478  6: 0.026059254262525  7: 0.026055712774429  8: 0.765475893272709  9: 0.026056519428356 

training_9502    0: 0.021224348759551  1: 0.021224203216766  2: 0.021224021448438  3: 0.021223980011463  4: 0.021229826588000  5: 0.808975295446844  6: 0.021224434277387  7: 0.021224128211193  8: 0.021225635819776  9: 0.021224126220582 

training_9503    0: 0.023987499414238  1: 0.023987589528672  2: 0.023989485898864  3: 0.023988090132904  4: 0.023987942935432  5: 0.670165766913144  6: 0.137931677709537  7: 0.023987289678543  8: 0.023987403139607  9: 0.023987254649059 

training_9505    0: 0.016226114966262  1: 0.370526818381963  2: 0.044849764542568  3: 0.016224497432070  4: 0.016224740757749  5: 0.016235957128686  6: 0.405016265139855  7: 0.016223679213169  8: 0.082247873370716  9: 0.016224289066962 

training_9509    0: 0.012945872363038  1: 0.234383686360324  2: 0.012934959604504  3: 0.031124102894365  4: 0.012925221605735  5: 0.027082627661313  6: 0.629827131941183  7: 0.012924361992865  8: 0.012924563997080  9: 0.012927471579593 

training_9510    0: 0.476215657338614  1: 0.021134989908663  2: 0.021132845314781  3: 0.021132362630036  4: 0.021132735471045  5: 0.208059868730907  6: 0.021135947284629  7: 0.021133326904983  8: 0.167788819342182  9: 0.021133447074160 

training_9511    0: 0.035017849964715  1: 0.035019300193993  2: 0.035011687412233  3: 0.035012732013691  4: 0.684819167207647  5: 0.035023298570720  6: 0.035042081670626  7: 0.035014970989730  8: 0.035024230270369  9: 0.035014681706275 

training_9515    0: 0.245949600325704  1: 0.014567906272971  2: 0.014566270200869  3: 0.014566278711419  4: 0.014566190000876  5: 0.014566488866241  6: 0.637517556971637  7: 0.014566303846379  8: 0.014566673178165  9: 0.014566731625739 

training_9519    0: 0.110007046289300  1: 0.015464729789435  2: 0.041079149359799  3: 0.015462189161877  4: 0.078032035765392  5: 0.592254567697752  6: 0.015476408936043  7: 0.040741730600934  8: 0.045399072030565  9: 0.046083070368902 

training_952     0: 0.025800824176738  1: 0.080869593781924  2: 0.070084175768782  3: 0.013544649467425  4: 0.013544764228295  5: 0.013548323053719  6: 0.741964839981338  7: 0.013546340396941  8: 0.013544574392852  9: 0.013551914751984 

training_9521    0: 0.052301473378683  1: 0.011158568037467  2: 0.011155697759489  3: 0.011158031066460  4: 0.011156216843174  5: 0.011157377495273  6: 0.648511060046898  7: 0.221073613377915  8: 0.011168182036474  9: 0.011159779958168 

training_9525    0: 0.018266868681380  1: 0.121705312669002  2: 0.018266318432788  3: 0.018266303314806  4: 0.018273162839402  5: 0.732154062764943  6: 0.018268386912353  7: 0.018266633890661  8: 0.018266384995032  9: 0.018266565499632 

training_9526    0: 0.018568371250810  1: 0.019237321455334  2: 0.018564821264748  3: 0.018563022555247  4: 0.048832886775233  5: 0.018572507212490  6: 0.405415381437041  7: 0.403743865868422  8: 0.029938405102844  9: 0.018563417077832 

training_9527    0: 0.016164157695412  1: 0.116860290706876  2: 0.016162917106047  3: 0.016164468650401  4: 0.016356405556688  5: 0.016171415746120  6: 0.753615958630913  7: 0.016162518931289  8: 0.016162728221753  9: 0.016179138754503 

training_953     0: 0.019753950017205  1: 0.019753645069230  2: 0.019753179101506  3: 0.019755448416954  4: 0.019753392808452  5: 0.019754498605194  6: 0.129656667765728  7: 0.019752965046122  8: 0.019758956042752  9: 0.712307297126857 

training_9530    0: 0.022876384353943  1: 0.022875383562031  2: 0.022874429286499  3: 0.022875040828500  4: 0.022874853850156  5: 0.794122118591839  6: 0.022878489676309  7: 0.022874553469062  8: 0.022874402551154  9: 0.022874343830508 

training_9531    0: 0.168817454301662  1: 0.021728410549368  2: 0.021726020866399  3: 0.092298841971788  4: 0.021726684819712  5: 0.586795671932196  6: 0.021727650092343  7: 0.021726077242043  8: 0.021727172048224  9: 0.021726016176265 

training_9532    0: 0.105896962159807  1: 0.072489052536943  2: 0.016695433799800  3: 0.010998307310510  4: 0.011004362096617  5: 0.010998524799681  6: 0.709901235510769  7: 0.010999003353452  8: 0.040018983347142  9: 0.010998135085278 

training_9534    0: 0.724691704516911  1: 0.030594413630678  2: 0.030587340675355  3: 0.030587268891708  4: 0.030587190051940  5: 0.030587905328661  6: 0.030599002464983  7: 0.030587979913095  8: 0.030588941178639  9: 0.030588253348030 

training_9535    0: 0.327636490934640  1: 0.024453605468638  2: 0.012114759583775  3: 0.012114722274517  4: 0.012114983126296  5: 0.012115545984971  6: 0.563104736772662  7: 0.012115213325643  8: 0.012114874677579  9: 0.012115067851278 

training_9538    0: 0.047805837088748  1: 0.019372793282865  2: 0.019368016628140  3: 0.019367624729683  4: 0.019368472342764  5: 0.409493836938344  6: 0.407094608377271  7: 0.019388057282907  8: 0.019372830383706  9: 0.019367922945572 

training_9539    0: 0.019197368025588  1: 0.429967500366250  2: 0.019193488604912  3: 0.019192852522293  4: 0.267062895578185  5: 0.168605288635016  6: 0.019198406756290  7: 0.019193306429078  8: 0.019194200394955  9: 0.019194692687434 

training_9543    0: 0.024637516161069  1: 0.033658810169781  2: 0.016661125402393  3: 0.016661079419791  4: 0.347187396761390  5: 0.017637917547121  6: 0.493555638968789  7: 0.016661770901373  8: 0.016661583548660  9: 0.016677161119632 

training_9544    0: 0.184216451671651  1: 0.442532833301681  2: 0.016876204585064  3: 0.042151896912500  4: 0.229825433847441  5: 0.016879750811158  6: 0.016881720983419  7: 0.016873674128298  8: 0.016888439074382  9: 0.016873594684406 

training_9547    0: 0.023503877084682  1: 0.023503891895857  2: 0.023509205971177  3: 0.122235239038880  4: 0.023504550981446  5: 0.689725106471822  6: 0.023505963023393  7: 0.023503230206836  8: 0.023503189762760  9: 0.023505745563148 

training_9549    0: 0.265234221668728  1: 0.014193169706857  2: 0.013256365378827  3: 0.013323544601200  4: 0.237862747353351  5: 0.100481405132703  6: 0.315876824711669  7: 0.013255154596748  8: 0.013259688283876  9: 0.013256878566040 

