Corpus Type: binary
Topic Count: 10

test_14826        2: 0.347172681428323   4: 0.288428204057364   9: 0.261181653614965   7: 0.078702195466954   6: 0.022405034225397   8: 0.000422052607822   5: 0.000422049132863   0: 0.000422047120247   3: 0.000422046815941   1: 0.000422035530124 

training_5245     4: 0.822548829455127   8: 0.133002597127117   2: 0.005556914324117   7: 0.005556190816672   3: 0.005556114821416   6: 0.005555943175355   0: 0.005555941015812   5: 0.005555900857557   1: 0.005555820152416   9: 0.005555748254413 

training_525      4: 0.645329707299500   9: 0.240544445738854   3: 0.053309231635517   6: 0.028625557493568   8: 0.027842350194751   5: 0.000869813658045   7: 0.000869788812388   2: 0.000869769546220   0: 0.000869674379183   1: 0.000869661241973 

training_5250     3: 0.501757034206717   2: 0.365210230328183   0: 0.123170398878449   5: 0.001409249631834   7: 0.001408998528594   6: 0.001408912604062   9: 0.001408864238539   4: 0.001408833402048   1: 0.001408812324531   8: 0.001408665857044 

training_5251     2: 0.930760618542389   4: 0.007694533812104   7: 0.007693534867728   3: 0.007693451110772   1: 0.007693196292106   5: 0.007693089826576   6: 0.007693064844841   0: 0.007693037352166   8: 0.007692821903938   9: 0.007692651447379 

training_5253     2: 0.716118503951324   4: 0.181264370328483   7: 0.048708332571177   1: 0.040863239107456   3: 0.002174456011570   0: 0.002174276424400   5: 0.002174251060005   6: 0.002174245037520   8: 0.002174195931317   9: 0.002174129576747 

training_5254     4: 0.675075483368809   0: 0.252190309606566   2: 0.009092209676874   3: 0.009092201984109   5: 0.009092001954345   6: 0.009091799430305   9: 0.009091709939529   7: 0.009091522186070   8: 0.009091478540854   1: 0.009091283312538 

training_5255     4: 0.560327157016333   2: 0.385541521657495   9: 0.044540463430419   1: 0.001370455254492   7: 0.001370188392720   8: 0.001370114631958   6: 0.001370113646859   3: 0.001370074095979   5: 0.001369973924960   0: 0.001369937948784 

training_5256     4: 0.941472449090932   7: 0.042838839944456   0: 0.001961446551834   3: 0.001961121552841   1: 0.001961119781888   2: 0.001961105591384   6: 0.001961058479097   8: 0.001960992960512   5: 0.001960938490265   9: 0.001960927556790 

training_5257     0: 0.612750568614055   3: 0.353911276460317   1: 0.004167672821408   8: 0.004167262848624   5: 0.004167232328519   2: 0.004167230008396   9: 0.004167206969911   6: 0.004167197851256   7: 0.004167178036437   4: 0.004167174061079 

training_5258     7: 0.569842701744992   4: 0.226210946670769   9: 0.111786192763273   2: 0.070477780183365   3: 0.010056906393304   1: 0.009972161028338   8: 0.000413368307805   6: 0.000413327616132   5: 0.000413318373015   0: 0.000413296919007 

training_5260     4: 0.959084522161026   6: 0.004546753393338   3: 0.004546492622552   0: 0.004546445198850   2: 0.004546216707215   1: 0.004546122591713   5: 0.004545955518551   7: 0.004545945578945   9: 0.004545797031718   8: 0.004545749196094 

training_5264     0: 0.734621541258203   3: 0.157035705648203   7: 0.088893008353552   1: 0.002780132621136   2: 0.002778648128544   5: 0.002778369245997   6: 0.002778338532379   4: 0.002778255685124   9: 0.002778108661345   8: 0.002777891865515 

training_5266     4: 0.679804626455940   8: 0.295904699675218   7: 0.003072288817824   5: 0.003032154919167   9: 0.003031428880909   3: 0.003031126643057   6: 0.003031114226280   2: 0.003031019425812   1: 0.003030790151702   0: 0.003030750804091 

training_5268     4: 0.467139938995358   8: 0.194414633264153   2: 0.110174922534414   9: 0.101098315596232   6: 0.096911920734156   5: 0.025814951227967   3: 0.001111358115681   1: 0.001111344309915   7: 0.001111340556410   0: 0.001111274665714 

training_5269     7: 0.890839997983059   4: 0.077156422993401   0: 0.004000810885929   3: 0.004000702899687   2: 0.004000580393687   6: 0.004000441433122   5: 0.004000357224995   9: 0.004000280714933   8: 0.004000272235076   1: 0.004000133236109 

training_5270     4: 0.319083517113735   8: 0.311192268806839   2: 0.162740928954377   3: 0.159625782000833   5: 0.042851705891865   9: 0.000901352821885   7: 0.000901180884286   6: 0.000901154625328   0: 0.000901070800188   1: 0.000901038100664 

training_5271     2: 0.713362707238373   4: 0.244249716039248   8: 0.036695361358656   6: 0.000813299228882   9: 0.000813229598335   7: 0.000813208499823   5: 0.000813185211030   1: 0.000813121198881   3: 0.000813115388412   0: 0.000813056238360 

training_5272     3: 0.716516517197832   2: 0.186381098340678   7: 0.077098193354932   9: 0.002858308418142   5: 0.002857841942095   6: 0.002857841102567   4: 0.002857705128444   8: 0.002857612238437   1: 0.002857453458755   0: 0.002857428818116 

training_5273     4: 0.551824366976853   9: 0.257949517909798   2: 0.136771812220596   7: 0.049582639029954   8: 0.000645309402749   6: 0.000645292530072   0: 0.000645281402100   3: 0.000645279576843   5: 0.000645270823605   1: 0.000645230127430 

training_5274     4: 0.975672411971635   9: 0.002703527364818   2: 0.002703148730646   0: 0.002703121931222   3: 0.002703094708350   8: 0.002703038785040   7: 0.002702936092292   5: 0.002702924277428   6: 0.002702912515842   1: 0.002702883622727 

training_5276     3: 0.291824956174408   2: 0.288182632438781   4: 0.235448516982034   1: 0.128114224663676   0: 0.045316060240435   5: 0.002222950921410   8: 0.002222761738177   7: 0.002222669041039   6: 0.002222626194956   9: 0.002222601605085 

training_5277     7: 0.970963832352276   4: 0.003226676330285   1: 0.003226446225440   2: 0.003226279516130   3: 0.003226254934856   0: 0.003226192677368   5: 0.003226179012044   6: 0.003226118467723   9: 0.003226014896635   8: 0.003226005587242 

training_5278     9: 0.497919290204407   4: 0.250889359555557   2: 0.109097706230536   8: 0.103360811434749   1: 0.034227199835114   0: 0.000901183260273   7: 0.000901157959977   5: 0.000901104633780   3: 0.000901097231795   6: 0.000901089653813 

training_5279     4: 0.830274262902170   7: 0.102677821323258   8: 0.056438882827869   0: 0.001516115530335   2: 0.001515565022321   3: 0.001515514147763   9: 0.001515492709815   6: 0.001515470280985   1: 0.001515449214482   5: 0.001515426041000 

training_528      0: 0.930767739757157   1: 0.007692857805269   5: 0.007692602612834   3: 0.007692595647151   9: 0.007692408747504   6: 0.007692408182477   7: 0.007692356784050   4: 0.007692346388939   8: 0.007692344803736   2: 0.007692339270881 

training_5280     4: 0.576008792161822   9: 0.219184264150827   2: 0.161579939678197   3: 0.033547642324892   7: 0.001613303409365   1: 0.001613301006761   8: 0.001613251889312   6: 0.001613239210379   5: 0.001613227332040   0: 0.001613038836405 

training_5281     4: 0.590475580990711   9: 0.295579915769718   7: 0.100479446573843   5: 0.001923725834414   6: 0.001923666822067   8: 0.001923603550522   3: 0.001923566593787   0: 0.001923512275540   2: 0.001923501361009   1: 0.001923480228389 

training_5283     5: 0.402369027403658   1: 0.268747275085298   4: 0.162436243674378   3: 0.107568422998768   7: 0.049618194287063   2: 0.001852405660906   8: 0.001852146184537   6: 0.001852139602172   9: 0.001852123169804   0: 0.001852021933417 

training_5284     5: 0.697184658009399   1: 0.188520574921401   0: 0.014288581788015   3: 0.014288034166641   6: 0.014286823439052   9: 0.014286502056744   7: 0.014286471981335   2: 0.014286227347562   4: 0.014286088273009   8: 0.014286038016842 

training_5285     2: 0.351657366327241   9: 0.314436485989728   4: 0.157439199793910   7: 0.113426018585387   8: 0.048161892283954   3: 0.011848396043093   5: 0.000757708729997   6: 0.000757690429452   1: 0.000757624918118   0: 0.000757616899121 

training_5286     9: 0.569011841191630   5: 0.311189330027434   3: 0.047794477353886   6: 0.046072952470064   1: 0.021122729735966   7: 0.000961840717574   2: 0.000961792334013   8: 0.000961698435660   4: 0.000961681485428   0: 0.000961656248346 

training_5287     6: 0.744083901136439   8: 0.121347380592576   0: 0.108636564379242   3: 0.003705623029244   5: 0.003704661525178   9: 0.003704587376989   7: 0.003704560753887   2: 0.003704331520733   4: 0.003704237270092   1: 0.003704152415621 

training_5288     9: 0.547110908435168   4: 0.225115971417932   2: 0.188125789230797   6: 0.029300860584108   3: 0.001724646397758   7: 0.001724623115190   8: 0.001724528949634   5: 0.001724265744271   0: 0.001724218903598   1: 0.001724187221542 

training_529      1: 0.935711654285128   0: 0.007143495111985   6: 0.007143341381090   3: 0.007143236143879   2: 0.007143127088044   8: 0.007143123851953   5: 0.007143111632871   4: 0.007142991084188   7: 0.007142960574211   9: 0.007142958846651 

training_5290     2: 0.943484580666702   9: 0.028547191489496   7: 0.024618482955238   4: 0.000478565263612   6: 0.000478554147834   8: 0.000478533885904   5: 0.000478530796069   3: 0.000478527509327   1: 0.000478523537238   0: 0.000478509748580 

training_5291     5: 0.824141046251132   6: 0.083654746849189   8: 0.053505597646636   1: 0.029465826369059   3: 0.001538940005355   0: 0.001538858903788   4: 0.001538773831201   9: 0.001538756137221   2: 0.001538729620201   7: 0.001538724386219 

training_5292     8: 0.555444994626045   4: 0.422328027975403   5: 0.002778594547162   3: 0.002778525431484   0: 0.002778520298836   2: 0.002778440516886   9: 0.002778415703304   6: 0.002778327138505   7: 0.002778132904778   1: 0.002778020857596 

training_5293     5: 0.577341569877030   7: 0.243535576039522   3: 0.072099204291376   2: 0.053973836926116   9: 0.043432471546044   1: 0.001923658901692   6: 0.001923569731911   0: 0.001923398154789   4: 0.001923361339165   8: 0.001923353192356 

training_5295     3: 0.586833616686464   5: 0.282404423058324   7: 0.078491402157284   6: 0.034623696985907   0: 0.012326491328856   1: 0.001064207186749   2: 0.001064107378665   4: 0.001064041340901   9: 0.001064015659023   8: 0.001063998217828 

training_5296     1: 0.881407505977698   5: 0.080492519070531   4: 0.004762951129632   0: 0.004762659003455   6: 0.004762619794021   3: 0.004762549658663   2: 0.004762521212191   8: 0.004762438395264   7: 0.004762125612706   9: 0.004762110145840 

training_5297     0: 0.943744209400122   6: 0.006254065696304   1: 0.006250387249869   3: 0.006250313963998   5: 0.006250244316129   4: 0.006250234064427   2: 0.006250231656330   7: 0.006250155571143   9: 0.006250089289174   8: 0.006250068792504 

training_5299     3: 0.301193468920648   5: 0.242318616795946   6: 0.220063900308608   4: 0.156458627476141   1: 0.067462577708598   7: 0.002500803126033   0: 0.002500583078147   2: 0.002500535110608   9: 0.002500491435763   8: 0.002500396039507 

training_53       1: 0.834817615916194   6: 0.103642070818595   0: 0.007693168747913   5: 0.007692685399841   3: 0.007692594499195   9: 0.007692418484406   4: 0.007692369356728   8: 0.007692368473405   2: 0.007692363600971   7: 0.007692344702751 

training_530      0: 0.890736605817692   1: 0.049740854209050   6: 0.038928763334385   2: 0.002944145732897   4: 0.002942021018738   7: 0.002941906472477   3: 0.002941518958350   5: 0.002941458896466   8: 0.002941405218514   9: 0.002941320341432 

training_5300     1: 0.850230901808102   5: 0.092624830048380   0: 0.007143228138120   3: 0.007143083628472   6: 0.007143057686659   8: 0.007142992177735   7: 0.007142991197223   2: 0.007142978118163   9: 0.007142972442575   4: 0.007142964754571 

training_5303     5: 0.949991285331108   1: 0.005557293028377   2: 0.005557012525737   3: 0.005556641244535   7: 0.005556482439816   9: 0.005556332556898   6: 0.005556320283657   8: 0.005556224847027   4: 0.005556219944055   0: 0.005556187798790 

training_5304     5: 0.819357142164981   8: 0.147301791342541   9: 0.004167975574460   4: 0.004167914437249   3: 0.004167914277713   7: 0.004167836726535   0: 0.004167593119560   1: 0.004167316159922   2: 0.004167313629926   6: 0.004167202567113 

training_5308     0: 0.935704336570216   6: 0.007146006889179   5: 0.007144781011212   9: 0.007143868868537   4: 0.007143854712053   3: 0.007143767374512   1: 0.007143598361387   2: 0.007143472266449   8: 0.007143203305761   7: 0.007143110640694 

training_5309     5: 0.970960709360212   7: 0.003227065416258   1: 0.003226981441860   6: 0.003226647794893   2: 0.003226641031789   3: 0.003226621902852   4: 0.003226417306632   9: 0.003226332117035   0: 0.003226312139661   8: 0.003226271488808 

training_531      1: 0.949995605438302   0: 0.005557132141196   6: 0.005556081723761   3: 0.005556069340617   5: 0.005556010582971   9: 0.005555915556435   2: 0.005555906654028   7: 0.005555798453785   4: 0.005555765328920   8: 0.005555714779985 

training_5312     0: 0.954994450986234   4: 0.005001281575623   2: 0.005000996070307   5: 0.005000789775645   8: 0.005000659819877   9: 0.005000525680018   7: 0.005000444821333   6: 0.005000313349554   3: 0.005000309403570   1: 0.005000228517839 

training_5313     0: 0.939998323722367   1: 0.006666995973832   3: 0.006666982053258   5: 0.006666918582553   4: 0.006666856980708   9: 0.006666831911735   6: 0.006666822278545   2: 0.006666783743044   7: 0.006666759977583   8: 0.006666724776375 

training_5314     0: 0.939998200860701   1: 0.006667172910960   5: 0.006666962626404   3: 0.006666952455827   4: 0.006666839069814   6: 0.006666820102041   2: 0.006666776956320   9: 0.006666776737483   7: 0.006666763027004   8: 0.006666735253446 

training_5315     4: 0.737508537404390   7: 0.192289741491454   1: 0.059086901308191   5: 0.001588158586546   6: 0.001587922694507   9: 0.001587911010807   8: 0.001587827024159   2: 0.001587768566147   3: 0.001587740155118   0: 0.001587491758681 

training_5316     0: 0.887091177861829   9: 0.065846259830972   2: 0.005884047087248   6: 0.005883033441397   4: 0.005882842131298   1: 0.005882629126303   3: 0.005882566938031   5: 0.005882524497872   8: 0.005882519719925   7: 0.005882399365126 

training_5317     0: 0.966665473393376   3: 0.003704004543180   1: 0.003703954307913   5: 0.003703943239623   6: 0.003703791668428   4: 0.003703781701549   2: 0.003703778551144   9: 0.003703767847933   7: 0.003703762465593   8: 0.003703742281261 

training_5318     4: 0.422223198232720   2: 0.418937804490225   9: 0.047518059692239   7: 0.043143740718944   5: 0.040684600180689   8: 0.026078875443734   3: 0.000353446323192   0: 0.000353432307944   1: 0.000353425927501   6: 0.000353416682812 

training_532      3: 0.492683604017233   1: 0.146084812565816   0: 0.135037514626246   6: 0.106954185722017   9: 0.055261993544795   8: 0.050182292724162   7: 0.003449114962703   4: 0.003448886526418   5: 0.003448868706134   2: 0.003448726604476 

training_5320     3: 0.513906345382137   5: 0.386081154904116   0: 0.012502422110425   9: 0.012502027186972   6: 0.012501618773561   2: 0.012501572662355   1: 0.012501419697733   4: 0.012501376838427   8: 0.012501104575968   7: 0.012500957868308 

training_5321     0: 0.779659834226999   5: 0.106306775433709   9: 0.090697016422576   2: 0.003334062968749   8: 0.003333870666804   4: 0.003333774870353   3: 0.003333727772054   6: 0.003333725910959   1: 0.003333666148709   7: 0.003333545579087 

training_5323     4: 0.554996609855824   2: 0.389056426409243   9: 0.046085945802171   1: 0.001409059316641   7: 0.001408780773098   6: 0.001408715191722   8: 0.001408699872684   3: 0.001408668529056   5: 0.001408564628222   0: 0.001408529621340 

training_5326     7: 0.486045005421643   0: 0.413930968536311   5: 0.012509060057040   6: 0.012504176693940   9: 0.012503093079771   2: 0.012502336525187   4: 0.012502152265890   8: 0.012501522896957   3: 0.012501047032908   1: 0.012500637490355 

training_5327     0: 0.963997850291859   5: 0.004000669405024   1: 0.004000296256123   3: 0.004000289972831   4: 0.004000220985109   2: 0.004000185967098   7: 0.004000139927581   6: 0.004000129788917   8: 0.004000117572018   9: 0.004000099833440 

training_5328     5: 0.428048803467161   4: 0.331185127056578   7: 0.137129071604153   0: 0.088999181267421   2: 0.002439852417495   3: 0.002439837715258   6: 0.002439790219243   9: 0.002439528808003   1: 0.002439487845030   8: 0.002439319599657 

training_5329     1: 0.682832249219290   7: 0.228265635791300   4: 0.011114040015459   5: 0.011113694793125   3: 0.011113161275270   2: 0.011112945303176   9: 0.011112110901930   6: 0.011112092307243   8: 0.011112085159914   0: 0.011111985233292 

training_533      0: 0.843979410162224   5: 0.094479263120677   3: 0.007693969044949   1: 0.007692990918044   9: 0.007692446481185   6: 0.007692440642657   4: 0.007692384493551   7: 0.007692369846605   2: 0.007692363151780   8: 0.007692362138327 

training_5330     8: 0.436852200677932   4: 0.318424811633075   6: 0.133572465293420   7: 0.100035558058527   9: 0.001852741415008   1: 0.001852636069926   5: 0.001852568110282   2: 0.001852476363942   3: 0.001852413067923   0: 0.001852129309965 

training_5331     3: 0.579445962684322   5: 0.291031605845624   2: 0.113240935021024   9: 0.002326453566785   7: 0.002325921532531   0: 0.002325915263912   6: 0.002325885507446   1: 0.002325873661331   8: 0.002325738665730   4: 0.002325708251295 

training_5332     5: 0.726610607685194   6: 0.201950632140894   0: 0.046434571746902   3: 0.003572467795744   7: 0.003572263565519   8: 0.003572175292895   9: 0.003571991352269   4: 0.003571800324156   2: 0.003571776740180   1: 0.003571713356246 

training_5333     6: 0.952623088835947   7: 0.005264770288742   5: 0.005264472793714   4: 0.005264446972323   0: 0.005264234387930   8: 0.005264151375581   2: 0.005263972117672   3: 0.005263721805998   9: 0.005263700090579   1: 0.005263441331513 

training_5334     4: 0.530511712815258   3: 0.436149699353325   8: 0.004167821148926   0: 0.004167498322948   9: 0.004167343218614   2: 0.004167275662601   1: 0.004167228861071   5: 0.004167161820446   7: 0.004167149634033   6: 0.004167109162777 

training_5335     5: 0.505818462212321   7: 0.211157909441520   6: 0.120228459467159   2: 0.087696395711282   0: 0.068247582568690   1: 0.001370479144939   3: 0.001370220712096   4: 0.001370203408338   9: 0.001370176329943   8: 0.001370111003713 

training_5336     9: 0.100000000000000   8: 0.100000000000000   7: 0.100000000000000   6: 0.100000000000000   5: 0.100000000000000   4: 0.100000000000000   3: 0.100000000000000   2: 0.100000000000000   1: 0.100000000000000   0: 0.100000000000000 

training_5338     2: 0.597448060406525   4: 0.193192551104702   7: 0.086056561961678   6: 0.072049302869458   9: 0.045757943491979   8: 0.001099253221023   3: 0.001099126012944   5: 0.001099120115548   1: 0.001099118416719   0: 0.001098962399423 

training_5339     0: 0.982690768371926   4: 0.001923424265872   1: 0.001923341775874   5: 0.001923290983822   3: 0.001923277262564   6: 0.001923270915917   2: 0.001923180438935   9: 0.001923166612973   7: 0.001923163630453   8: 0.001923115741664 

training_534      0: 0.935713130338029   1: 0.007143346897336   5: 0.007143078159479   3: 0.007143074844299   6: 0.007142944157571   9: 0.007142931009894   2: 0.007142877984112   8: 0.007142876305427   7: 0.007142873336020   4: 0.007142866967834 

training_5340     5: 0.563925035401410   1: 0.410262272763059   7: 0.003226813666322   6: 0.003226806031908   3: 0.003226720841302   4: 0.003226623823966   2: 0.003226488616712   9: 0.003226455352484   0: 0.003226436100854   8: 0.003226347401981 

training_5342     0: 0.971866624275449   4: 0.003126586749308   2: 0.003126394831761   3: 0.003126247890943   7: 0.003125901814333   9: 0.003125771748072   5: 0.003125736743424   6: 0.003125667009063   1: 0.003125568012096   8: 0.003125500925553 

training_5344     2: 0.918170861578012   7: 0.009094539698131   4: 0.009092850065991   6: 0.009092104857588   5: 0.009091875416082   9: 0.009091735357498   8: 0.009091725307054   3: 0.009091719846220   1: 0.009091528071166   0: 0.009091059802259 

training_5345     6: 0.260576927012669   2: 0.204561877214429   4: 0.200393616790752   7: 0.177359702157905   3: 0.078091007054357   5: 0.049377826800146   0: 0.027555200959927   9: 0.000694623862729   8: 0.000694609599471   1: 0.000694608547616 

training_5346     1: 0.615365088352612   0: 0.331297980834791   3: 0.006669411920352   2: 0.006666948426840   5: 0.006666836243587   8: 0.006666784715969   4: 0.006666746844468   9: 0.006666742221356   7: 0.006666731819691   6: 0.006666728620335 

training_5349     3: 0.927595877572588   9: 0.049541944336160   1: 0.002858212015905   0: 0.002857993462938   5: 0.002857987580017   4: 0.002857737073538   7: 0.002857633750348   6: 0.002857630315604   2: 0.002857552037016   8: 0.002857431855885 

training_535      0: 0.810734320475342   5: 0.116534684858117   9: 0.009092368652523   1: 0.009092193389464   7: 0.009091230825648   2: 0.009091196162841   6: 0.009091070604655   3: 0.009091066033746   4: 0.009090952237112   8: 0.009090916760552 

training_5350     6: 0.360023367828306   5: 0.337365575862163   9: 0.258854227873219   3: 0.006251971746494   1: 0.006251488897571   0: 0.006251025689753   7: 0.006250968609109   4: 0.006250743373204   2: 0.006250361190723   8: 0.006250268929459 

training_5351     1: 0.838005279753815   7: 0.091774518738154   0: 0.048341657690638   6: 0.003125862919559   5: 0.003125754218524   3: 0.003125492829961   9: 0.003125492526840   2: 0.003125361290432   8: 0.003125293379334   4: 0.003125286652743 

training_5352     5: 0.389514416049732   6: 0.328000784933681   2: 0.196782677599855   7: 0.077804860895076   1: 0.001316543053237   9: 0.001316230631508   3: 0.001316226047381   0: 0.001316169023647   4: 0.001316053002531   8: 0.001316038763349 

training_5354     0: 0.896432268838143   3: 0.063565484030070   9: 0.005000830225692   4: 0.005000387611227   1: 0.005000301011037   5: 0.005000281512837   6: 0.005000173128753   8: 0.005000099329221   7: 0.005000089724201   2: 0.005000084588818 

training_5355     0: 0.918180055001147   1: 0.009091651021626   3: 0.009091127660348   5: 0.009091092930092   4: 0.009091061688562   6: 0.009091034617265   7: 0.009091001417732   9: 0.009091000805055   8: 0.009090989775441   2: 0.009090985082733 

training_5356     0: 0.903507490004117   4: 0.063152158922855   1: 0.004168070581380   6: 0.004167997218566   3: 0.004167817961312   5: 0.004167706848179   2: 0.004167655911011   8: 0.004167068081233   9: 0.004167050137649   7: 0.004166984333698 

training_5357     5: 0.922844392276296   0: 0.050484631835620   3: 0.003334183125151   9: 0.003334006602189   6: 0.003333969023145   1: 0.003333954807954   2: 0.003333830810454   7: 0.003333797512860   8: 0.003333646671124   4: 0.003333587335208 

training_5358     3: 0.504125307770930   0: 0.459505466220805   2: 0.004546581982451   7: 0.004546502004437   6: 0.004546346102361   4: 0.004546094777625   5: 0.004546067030225   1: 0.004546043251017   9: 0.004545914750027   8: 0.004545676110121 

training_5359     0: 0.975672963823397   3: 0.002703386794971   8: 0.002703124508282   4: 0.002703073302163   7: 0.002703032859829   5: 0.002702999852278   6: 0.002702913083301   1: 0.002702865499807   9: 0.002702857184152   2: 0.002702783091821 

training_536      1: 0.759715777711035   0: 0.183140585587024   5: 0.007143030392681   3: 0.007142983909557   4: 0.007142950716635   8: 0.007142948516743   6: 0.007142943250027   9: 0.007142939413159   2: 0.007142924116285   7: 0.007142916386854 

training_5360     7: 0.947052695590742   4: 0.005883600007297   0: 0.005883390987838   3: 0.005883340751368   2: 0.005883285438780   6: 0.005882999986613   5: 0.005882810926052   8: 0.005882707853478   9: 0.005882609693549   1: 0.005882558764284 

training_5362     9: 0.100000000000000   8: 0.100000000000000   7: 0.100000000000000   6: 0.100000000000000   5: 0.100000000000000   4: 0.100000000000000   3: 0.100000000000000   2: 0.100000000000000   1: 0.100000000000000   0: 0.100000000000000 

training_5363     7: 0.386328577547542   8: 0.360844134496228   4: 0.189636767867141   5: 0.049233010444689   9: 0.002326832877707   2: 0.002326789071868   6: 0.002326362270663   0: 0.002325939084681   3: 0.002325896461032   1: 0.002325689878449 

training_5366     3: 0.505296953769416   5: 0.189196048554550   0: 0.149898421475022   9: 0.110761603244885   1: 0.039227836014107   6: 0.001123912687180   2: 0.001123863004569   7: 0.001123831821782   8: 0.001123771409156   4: 0.001123758019332 

training_5367     0: 0.930767196156334   1: 0.007692878156567   5: 0.007692630254565   3: 0.007692619553352   4: 0.007692497399263   6: 0.007692489404024   2: 0.007692448385592   7: 0.007692428498720   9: 0.007692425293917   8: 0.007692386897666 

training_5371     4: 0.593663425638860   2: 0.392775470985621   9: 0.001695229437422   7: 0.001695187698294   3: 0.001695169888111   6: 0.001695162881756   5: 0.001695142525649   8: 0.001695133361924   0: 0.001695040205807   1: 0.001695037376556 

training_5373     3: 0.403492491583512   1: 0.261637399626970   9: 0.247353587638596   5: 0.012504576881131   0: 0.012503518568311   8: 0.012502249531466   6: 0.012501716186918   2: 0.012501611742152   7: 0.012501547740485   4: 0.012501300500458 

training_5375     4: 0.871416758081086   2: 0.014288949057834   5: 0.014287567450053   3: 0.014286914648812   8: 0.014286914119551   7: 0.014286803696272   9: 0.014286653574655   1: 0.014286599823749   6: 0.014286563500019   0: 0.014286276047970 

training_5376     9: 0.554872062477157   4: 0.193719106206906   7: 0.166646333153448   8: 0.055891532270535   6: 0.026724516984507   5: 0.000429356624170   2: 0.000429309342441   3: 0.000429266537970   0: 0.000429265377250   1: 0.000429251025615 

training_5377     5: 0.380729791713803   3: 0.209925980716590   4: 0.152369314346774   7: 0.126905194055801   0: 0.112557766365589   1: 0.013737404460190   6: 0.000943677310211   9: 0.000943663279129   2: 0.000943658867702   8: 0.000943548884211 

training_5378     4: 0.887488740674506   2: 0.012502467099935   0: 0.012501764237602   5: 0.012501437897344   3: 0.012501250202606   8: 0.012501111961159   7: 0.012500943552324   9: 0.012500771067128   6: 0.012500769512790   1: 0.012500743794606 

training_5379     5: 0.408490557174155   3: 0.361340980023318   9: 0.215879869568463   6: 0.002041367377724   1: 0.002041355124441   4: 0.002041237683295   0: 0.002041235478355   2: 0.002041193633904   7: 0.002041142180710   8: 0.002041061755635 

training_538      0: 0.962498757713701   3: 0.004166921830499   1: 0.004166865677502   4: 0.004166846169228   5: 0.004166803511351   6: 0.004166799517943   2: 0.004166763262426   9: 0.004166756951973   8: 0.004166746473719   7: 0.004166738891658 

training_5382     7: 0.636079841403692   9: 0.198641403877947   4: 0.095183424732234   2: 0.063641925245364   1: 0.001075853381669   5: 0.001075605952779   8: 0.001075562022110   0: 0.001075480565309   6: 0.001075479302346   3: 0.001075423516550 

training_5383     9: 0.567626690054285   8: 0.411316537557412   0: 0.002632360595979   4: 0.002632268283206   1: 0.002632202738553   3: 0.002632085522232   5: 0.002632074338493   7: 0.002631962847809   2: 0.002631910815734   6: 0.002631907246297 

training_5385     0: 0.689806679590848   4: 0.289676661321669   3: 0.002564914304771   6: 0.002564680656043   9: 0.002564662321558   2: 0.002564621720863   5: 0.002564521180847   7: 0.002564482361701   8: 0.002564393137343   1: 0.002564383404356 

training_5388     4: 0.783078536301144   3: 0.189329920880645   0: 0.003449407556625   2: 0.003449276538121   6: 0.003449200367735   7: 0.003448907385551   5: 0.003448767178021   1: 0.003448699901228   8: 0.003448646774809   9: 0.003448637116122 

training_5389     4: 0.798358882148665   2: 0.180586311951331   1: 0.002631984571348   7: 0.002631911664713   3: 0.002631863009959   9: 0.002631844391857   5: 0.002631814780519   0: 0.002631803122430   6: 0.002631792641530   8: 0.002631791717647 

training_539      0: 0.930766567142713   3: 0.007693707298753   1: 0.007692855345857   5: 0.007692572515912   6: 0.007692415821424   4: 0.007692402339845   9: 0.007692401472750   8: 0.007692361477054   2: 0.007692359003461   7: 0.007692357582232 

training_5390     3: 0.434573871089907   1: 0.259922348847378   0: 0.210648265638647   6: 0.050813676298090   7: 0.035419208815072   2: 0.001724641473127   8: 0.001724633718270   5: 0.001724540101072   4: 0.001724481340381   9: 0.001724332678056 

training_5391     9: 0.352200424842599   4: 0.291441387486256   8: 0.158315456625124   2: 0.154644280660157   6: 0.028188615865873   1: 0.011730801429329   3: 0.000869840278845   7: 0.000869793079976   5: 0.000869739442054   0: 0.000869660289787 

training_5392     4: 0.867608661484551   8: 0.080666051817039   3: 0.039858793414408   2: 0.001695406719501   5: 0.001695270733015   7: 0.001695255147932   9: 0.001695234408372   6: 0.001695188779002   0: 0.001695081266010   1: 0.001695056230171 

training_5394     2: 0.695433905423419   9: 0.085243782454175   4: 0.082599330530328   7: 0.073664364040304   5: 0.036978155320374   8: 0.014326097688031   6: 0.010105876007171   3: 0.000549519164918   1: 0.000549491186083   0: 0.000549478185198 

training_5396     5: 0.577629921998761   9: 0.302958981244796   0: 0.095268268874244   3: 0.003449593792654   6: 0.003449244204925   4: 0.003448933433613   7: 0.003448892536231   1: 0.003448725890221   8: 0.003448719714925   2: 0.003448718309632 

training_5398     8: 0.345515176678695   5: 0.268821985383760   4: 0.207253046915058   3: 0.085015053585455   9: 0.081197160924559   7: 0.002440143331875   1: 0.002439396665293   2: 0.002439375591655   0: 0.002439367306839   6: 0.002439293616810 

