Corpus Type: binary
Topic Count: 10

test_14826       0: 0.000422047120247  1: 0.000422035530124  2: 0.347172681428323  3: 0.000422046815941  4: 0.288428204057364  5: 0.000422049132863  6: 0.022405034225397  7: 0.078702195466954  8: 0.000422052607822  9: 0.261181653614965 

training_9562    0: 0.792176043889487  1: 0.003571929032072  2: 0.003572114746244  3: 0.179248046214049  4: 0.003572048891778  5: 0.003571700296254  6: 0.003572738398439  7: 0.003571882046634  8: 0.003571778381955  9: 0.003571718103088 

training_9563    0: 0.368161888300864  1: 0.003334076384604  2: 0.003334154124511  3: 0.605164938766971  4: 0.003334503980352  5: 0.003333764670127  6: 0.003334880387153  7: 0.003334174648330  8: 0.003333814864952  9: 0.003333803872136 

training_9565    0: 0.009091408316067  1: 0.009091520115201  2: 0.009093616982121  3: 0.009092215693559  4: 0.384943243535737  5: 0.542314487256343  6: 0.009094285684564  7: 0.009094438690713  8: 0.009092073216993  9: 0.009092710508703 

training_9566    0: 0.939998826653837  1: 0.006666970293818  2: 0.006666732492286  3: 0.006666849861303  4: 0.006666767192482  5: 0.006666797307993  6: 0.006666760916299  7: 0.006666715684331  8: 0.006666733419638  9: 0.006666846178012 

training_9570    0: 0.004348200280130  1: 0.004348465759012  2: 0.004348360603885  3: 0.004348560589892  4: 0.079736512729431  5: 0.885476694383505  6: 0.004348101684518  7: 0.004348239400209  8: 0.004348328476515  9: 0.004348536092904 

training_9572    0: 0.943746549471350  1: 0.006250462379166  2: 0.006250101905676  3: 0.006250517311175  4: 0.006250654764069  5: 0.006250207001101  6: 0.006251035546419  7: 0.006250097003756  8: 0.006250161441269  9: 0.006250213176018 

training_9573    0: 0.007695333962763  1: 0.007694483893426  2: 0.007692995663332  3: 0.007694736321330  4: 0.693365175734332  5: 0.007693834133777  6: 0.007694974354486  7: 0.007693341316082  8: 0.007693326571937  9: 0.245081798048534 

training_9576    0: 0.924998302181503  1: 0.008333998592188  2: 0.008333391876750  3: 0.008333624963834  4: 0.008333421885487  5: 0.008333588496687  6: 0.008333458782248  7: 0.008333413800932  8: 0.008333374023951  9: 0.008333425396419 

training_9577    0: 0.399311760745730  1: 0.556241393447019  2: 0.005555802576289  3: 0.005556115670019  4: 0.005555817674915  5: 0.005555792457401  6: 0.005555841032192  7: 0.005555720140796  8: 0.005555850939693  9: 0.005555905315946 

training_9578    0: 0.182006921890613  1: 0.760849641321890  2: 0.007142885037908  3: 0.007142968105362  4: 0.007142894671546  5: 0.007142974484554  6: 0.007142905179450  7: 0.007142895212691  8: 0.007142891117582  9: 0.007143022978404 

training_958     0: 0.100000000000000  1: 0.100000000000000  2: 0.100000000000000  3: 0.100000000000000  4: 0.100000000000000  5: 0.100000000000000  6: 0.100000000000000  7: 0.100000000000000  8: 0.100000000000000  9: 0.100000000000000 

training_9580    0: 0.188809080197748  1: 0.592377629401203  2: 0.007692348332191  3: 0.007692461162316  4: 0.007692357341799  5: 0.007692503451327  6: 0.164966361074541  7: 0.007692351569188  8: 0.007692357999538  9: 0.007692549470149 

training_9582    0: 0.009760283376827  1: 0.000658048950447  2: 0.039994076234484  3: 0.000658040111246  4: 0.000658104006760  5: 0.421217474247279  6: 0.140697000143833  7: 0.168767936451095  8: 0.018739345071160  9: 0.198849691406869 

training_9583    0: 0.000980653246951  1: 0.024196127943435  2: 0.048408140177357  3: 0.441801240533547  4: 0.106620488262916  5: 0.043142073270930  6: 0.119061637355625  7: 0.105620416524154  8: 0.000980612838862  9: 0.109188609846224 

training_9585    0: 0.001818719724331  1: 0.037143367216558  2: 0.001818657556914  3: 0.633656589802923  4: 0.173619220656179  5: 0.001818619692787  6: 0.129057771103676  7: 0.001818678856409  8: 0.001818528174646  9: 0.017429847215578 

training_9587    0: 0.296973589158482  1: 0.641479777212760  2: 0.007694099172425  3: 0.007692922134233  4: 0.007694023706409  5: 0.007692507306791  6: 0.007693117003737  7: 0.007692591875819  8: 0.007692535452156  9: 0.007694836977189 

training_9588    0: 0.102197246380801  1: 0.836261222565267  2: 0.007692661073655  3: 0.007692478368775  4: 0.007692503202943  5: 0.007692625314808  6: 0.007693773620110  7: 0.007692640688108  8: 0.007692417850821  9: 0.007692430934712 

training_9590    0: 0.091863260243701  1: 0.017740428166646  2: 0.106523608576419  3: 0.710050410111156  4: 0.001190819291441  5: 0.001190682008550  6: 0.067868815747091  7: 0.001190723936658  8: 0.001190620452247  9: 0.001190631466092 

training_9592    0: 0.001666889211069  1: 0.001667008786554  2: 0.001667104283565  3: 0.001667090669568  4: 0.280969586301105  5: 0.001667118746672  6: 0.001667070322857  7: 0.001667109619754  8: 0.705693940639411  9: 0.001667081419444 

training_9597    0: 0.011112220824544  1: 0.011112082131571  2: 0.011111683134363  3: 0.406904937663529  4: 0.011111394310988  5: 0.504200130780268  6: 0.011112267476911  7: 0.011111609293238  8: 0.011111453881559  9: 0.011112220503029 

training_9598    0: 0.871423974224166  1: 0.014287142896856  2: 0.014285874878154  3: 0.014286822818654  4: 0.014286061637104  5: 0.014286393973487  6: 0.014286008384528  7: 0.014285840285626  8: 0.014285906676883  9: 0.014285974224542 

training_9599    0: 0.004001432499729  1: 0.832037793176630  2: 0.004000788253370  3: 0.004001619670805  4: 0.004000753053254  5: 0.135955548131490  6: 0.004000522978666  7: 0.004000375716750  8: 0.004000403175699  9: 0.004000763343607 

training_96      0: 0.003449344912338  1: 0.003448681081007  2: 0.003448707849295  3: 0.003448743149485  4: 0.003448670626706  5: 0.968961862654647  6: 0.003448545505304  7: 0.003448546622630  8: 0.003448425761394  9: 0.003448471837194 

training_960     0: 0.000869822994285  1: 0.017841243842885  2: 0.067914539760314  3: 0.733528880160794  4: 0.000869760763959  5: 0.000869779225208  6: 0.033191838349530  7: 0.143174563344675  8: 0.000869744231096  9: 0.000869827327255 

training_9600    0: 0.010007113491805  1: 0.010002146134532  2: 0.010003373924655  3: 0.010000879054638  4: 0.909978658849676  5: 0.010001394304997  6: 0.010002019459636  7: 0.010001634627461  8: 0.010001205109575  9: 0.010001575043026 

training_9603    0: 0.002128016750190  1: 0.002127869965829  2: 0.375901342684522  3: 0.002127935787120  4: 0.496562595042711  5: 0.002127823426097  6: 0.002128054134623  7: 0.002128116930063  8: 0.002127956193497  9: 0.112640289085347 

training_9604    0: 0.001562679171943  1: 0.001562629073873  2: 0.001562913057742  3: 0.001562729598505  4: 0.001562905149377  5: 0.001562713970722  6: 0.133720235199693  7: 0.001562929259193  8: 0.315521262578270  9: 0.539819002940681 

training_9605    0: 0.924565655221854  1: 0.046860723709986  2: 0.003571729234851  3: 0.003571754013514  4: 0.003571771080549  5: 0.003571611976157  6: 0.003571746925279  7: 0.003571663229383  8: 0.003571674354806  9: 0.003571670253621 

training_9606    0: 0.720652049584699  1: 0.005264106484352  2: 0.005264479418438  3: 0.005264279841143  4: 0.005264078254931  5: 0.005264463763148  6: 0.237235177639878  7: 0.005263990280118  8: 0.005263653321690  9: 0.005263721411603 

training_9607    0: 0.000909232984826  1: 0.032830994231659  2: 0.000909227696631  3: 0.521798262264936  4: 0.000909238941792  5: 0.130981015274227  6: 0.059116555739323  7: 0.019115927798358  8: 0.000909527123308  9: 0.232520017944939 

training_9608    0: 0.003703948617807  1: 0.051667674494259  2: 0.003704238808919  3: 0.106549834922055  4: 0.003704576447578  5: 0.623694790354989  6: 0.003704289523774  7: 0.003704306386908  8: 0.069637433238528  9: 0.129928907205183 

training_9610    0: 0.952628951612607  1: 0.005263597403709  2: 0.005263249350806  3: 0.005263567003828  4: 0.005263825239911  5: 0.005263324539835  6: 0.005263316907806  7: 0.005263265442078  8: 0.005263344350366  9: 0.005263558149054 

training_9611    0: 0.949997603229910  1: 0.005555941266172  2: 0.005555765861924  3: 0.005555987993354  4: 0.005555831753754  5: 0.005555875312964  6: 0.005555723969151  7: 0.005555727365645  8: 0.005555729572363  9: 0.005555813674764 

training_9612    0: 0.185703745183207  1: 0.760961946157497  2: 0.006666721840868  3: 0.006666878488304  4: 0.006666736273100  5: 0.006666913262636  6: 0.006666785287879  7: 0.006666720834596  8: 0.006666759231030  9: 0.006666793440883 

training_9613    0: 0.007143541961078  1: 0.935712071555202  2: 0.007142914500246  3: 0.007143174131308  4: 0.007142901830680  5: 0.007142973005916  6: 0.007143036623776  7: 0.007143409386767  8: 0.007142973097054  9: 0.007143003907975 

training_9614    0: 0.012501987536823  1: 0.012503413689076  2: 0.012500415455185  3: 0.887487607209563  4: 0.012502228169842  5: 0.012501988960824  6: 0.012500589584803  7: 0.012500771630305  8: 0.012500554226373  9: 0.012500443537207 

training_9615    0: 0.003226519774433  1: 0.003226331742330  2: 0.003226691046316  3: 0.296515755484077  4: 0.619145553908999  5: 0.003226400626646  6: 0.003226613661300  7: 0.061753720744098  8: 0.003226277228136  9: 0.003226135783665 

training_9617    0: 0.016398606952976  1: 0.000952533896908  2: 0.000952601399945  3: 0.000952544271877  4: 0.122055993253429  5: 0.000952512779855  6: 0.108302139134196  7: 0.497095183468188  8: 0.124742679714938  9: 0.127595205127687 

training_9618    0: 0.002703924779599  1: 0.846189167211649  2: 0.002703302709466  3: 0.002703617771570  4: 0.002703261196612  5: 0.132184068029459  6: 0.002703271363918  7: 0.002703226096067  8: 0.002703005905597  9: 0.002703154936063 

training_9619    0: 0.004545952643236  1: 0.004545856421330  2: 0.004545784288181  3: 0.589438597752619  4: 0.004545887185156  5: 0.374194313596990  6: 0.004546029874865  7: 0.004545970143908  8: 0.004545674780006  9: 0.004545933313710 

training_9625    0: 0.963998426965961  1: 0.004000152807201  2: 0.004000155113632  3: 0.004000339314912  4: 0.004000135823295  5: 0.004000174387881  6: 0.004000077826966  7: 0.004000089350485  8: 0.004000335601195  9: 0.004000112808472 

training_9626    0: 0.011112094233481  1: 0.011112487577855  2: 0.011111563408670  3: 0.011113822671615  4: 0.011112080409013  5: 0.241246322663644  6: 0.485797482631113  7: 0.011112322990516  8: 0.195169290939454  9: 0.011112532474637 

training_9628    0: 0.001587478175167  1: 0.001587588105695  2: 0.196042915965535  3: 0.001587567888628  4: 0.266054917496936  5: 0.001587588406836  6: 0.234495320437278  7: 0.127736355335163  8: 0.001587627812859  9: 0.167732640375903 

training_963     0: 0.002565372236705  1: 0.002564912140063  2: 0.002564457872642  3: 0.752470736563145  4: 0.002564555096368  5: 0.129919474720896  6: 0.002564452129567  7: 0.002564541991215  8: 0.099656973329431  9: 0.002564523919968 

training_9634    0: 0.001961137599061  1: 0.001960971898483  2: 0.001961009747918  3: 0.152564065161917  4: 0.831747788518692  5: 0.001960973111816  6: 0.001960961363816  7: 0.001961023258058  8: 0.001961053899628  9: 0.001961015440610 

training_9635    0: 0.010000587286238  1: 0.010002954501698  2: 0.010002196633843  3: 0.431900602448493  4: 0.010001267081962  5: 0.201732326953728  6: 0.296355990089597  7: 0.010001676466085  8: 0.010000803830922  9: 0.010001594707434 

training_9637    0: 0.000746340558291  1: 0.017192830161180  2: 0.054924312073302  3: 0.086894691552028  4: 0.000746393084132  5: 0.107552865426560  6: 0.617458222274735  7: 0.033060251036049  8: 0.080677687618304  9: 0.000746406215420 

training_9638    0: 0.000565109443619  1: 0.000565093786630  2: 0.131321133099118  3: 0.156888577854420  4: 0.012636570957954  5: 0.449274779825661  6: 0.075336333911288  7: 0.000565117597269  8: 0.000565057429706  9: 0.172282226094336 

training_9639    0: 0.024607499724892  1: 0.047611594511855  2: 0.001190832227364  3: 0.354081231328816  4: 0.510622867749868  5: 0.001190723128930  6: 0.057123237517966  7: 0.001190696227283  8: 0.001190622158345  9: 0.001190695424682 

training_9640    0: 0.002439641282317  1: 0.194271680241455  2: 0.002439494364642  3: 0.276634664685106  4: 0.002439360692054  5: 0.210997022457462  6: 0.303459789260481  7: 0.002439478299122  8: 0.002439441500382  9: 0.002439427216979 

training_9641    0: 0.120655481081083  1: 0.001176859722873  2: 0.001176796333802  3: 0.388041285318973  4: 0.433242090917861  5: 0.001176679658295  6: 0.051000839756285  7: 0.001176703613701  8: 0.001176603031326  9: 0.001176660565800 

training_9642    0: 0.159056914719706  1: 0.143039937135218  2: 0.002631951898949  3: 0.002632181898410  4: 0.002631833199698  5: 0.520824187598708  6: 0.002632160281928  7: 0.049772906604732  8: 0.114145982237326  9: 0.002631944425325 

training_9644    0: 0.005263593690448  1: 0.484868266626716  2: 0.099294465489079  3: 0.378989207410038  4: 0.005263389499894  5: 0.005264699969774  6: 0.005265261393649  7: 0.005263903958134  8: 0.005263391040924  9: 0.005263820921345 

training_9647    0: 0.897369160471972  1: 0.005000266763063  2: 0.005000087691178  3: 0.062629626979197  4: 0.005000170991570  5: 0.005000102194254  6: 0.005000153797760  7: 0.005000098178567  8: 0.005000230776775  9: 0.005000102155664 

training_9650    0: 0.019422458093241  1: 0.000763806482831  2: 0.029376540884115  3: 0.473304287675515  4: 0.258806254681974  5: 0.000763598546478  6: 0.025283094482004  7: 0.026816722260035  8: 0.060400733636311  9: 0.105062503257494 

training_9652    0: 0.943748421208047  1: 0.006250431483171  2: 0.006250063725577  3: 0.006250274791327  4: 0.006250082527655  5: 0.006250395386471  6: 0.006250099577083  7: 0.006250055041230  8: 0.006250050280189  9: 0.006250125979249 

training_9654    0: 0.002777834484901  1: 0.002778033248670  2: 0.002778607635839  3: 0.002778069519111  4: 0.002778351857118  5: 0.100576020368131  6: 0.002778325077040  7: 0.108071314023620  8: 0.723631237602150  9: 0.051052206183419 

training_9656    0: 0.015192541637908  1: 0.000980870844089  2: 0.301822615128456  3: 0.031036370807337  4: 0.000980645387857  5: 0.000980691312530  6: 0.000980599276047  7: 0.598961122880903  8: 0.048083908875840  9: 0.000980633849032 

training_9657    0: 0.001639540626550  1: 0.001639675704417  2: 0.248743071450719  3: 0.001639630595550  4: 0.300111375084588  5: 0.001639651524272  6: 0.306192761978300  7: 0.001639889218036  8: 0.001639683529423  9: 0.135114720288145 

training_9661    0: 0.003571699571108  1: 0.233231350422682  2: 0.003572127720478  3: 0.003572286055030  4: 0.003571843706700  5: 0.738192924380209  6: 0.003571959389918  7: 0.003571879132195  8: 0.003571880181624  9: 0.003572049440057 

training_9667    0: 0.000578168371703  1: 0.023682261690580  2: 0.148102974288466  3: 0.037817699395527  4: 0.294901445657676  5: 0.000578217930272  6: 0.061931604494255  7: 0.299516027587292  8: 0.132313423820035  9: 0.000578176764194 

training_9668    0: 0.002439280414124  1: 0.082746647811963  2: 0.002439648976240  3: 0.473348808187999  4: 0.002439621535701  5: 0.135361333846906  6: 0.002439533794704  7: 0.002440426026333  8: 0.002439671831252  9: 0.293905027574779 

training_9671    0: 0.007693227113327  1: 0.930765477943265  2: 0.007692433946636  3: 0.007692700897018  4: 0.007692848772810  5: 0.007692804789041  6: 0.007692797797543  7: 0.007692449742050  8: 0.007692545504986  9: 0.007692713493323 

training_9674    0: 0.001370009183196  1: 0.001370034604474  2: 0.176504004208778  3: 0.074135915623632  4: 0.001370374745768  5: 0.042348435433137  6: 0.001370092012747  7: 0.064955503890485  8: 0.377737753046049  9: 0.258837877251734 

training_9675    0: 0.003705295885997  1: 0.003704110342685  2: 0.685985072743490  3: 0.003704542573575  4: 0.003704668899446  5: 0.003704722468703  6: 0.003704507560649  7: 0.284378798578436  8: 0.003704222747795  9: 0.003704058199225 

training_9677    0: 0.003846782644800  1: 0.003847922021587  2: 0.003846500466434  3: 0.523145765866848  4: 0.003846537446655  5: 0.446079954674019  6: 0.003846762772157  7: 0.003846520987484  8: 0.003846509428834  9: 0.003846743691180 

training_9678    0: 0.781623641291003  1: 0.005263496613941  2: 0.005263345316073  3: 0.005263576887727  4: 0.005263334438926  5: 0.176269194752632  6: 0.005263549732684  7: 0.005263310029437  8: 0.005263259675635  9: 0.005263291261940 

training_968     0: 0.893184533418168  1: 0.005001293400914  2: 0.005000177907088  3: 0.005000284964109  4: 0.066813117239147  5: 0.005000270514438  6: 0.005000096936368  7: 0.005000084393584  8: 0.005000072503067  9: 0.005000068723115 

training_9680    0: 0.001724231223281  1: 0.001724310321753  2: 0.001724538083538  3: 0.001724444598392  4: 0.001724453268167  5: 0.001724412159843  6: 0.001724516129547  7: 0.001724726616519  8: 0.984479881891347  9: 0.001724485707613 

training_9681    0: 0.002272881083502  1: 0.036547553988321  2: 0.415434579743622  3: 0.002272987548057  4: 0.002273363206381  5: 0.002272984292739  6: 0.002273114054378  7: 0.532105748315019  8: 0.002273543920307  9: 0.002273243847674 

training_9682    0: 0.788741529347025  1: 0.004348423216838  2: 0.004348119141182  3: 0.176473514454523  4: 0.004348016914084  5: 0.004348181490542  6: 0.004348083268626  7: 0.004348176430563  8: 0.004347993156475  9: 0.004347962580141 

training_9686    0: 0.011111120913067  1: 0.011111207708906  2: 0.899996365133648  3: 0.011111284169166  4: 0.011111925752729  5: 0.011111281325324  6: 0.011111693673140  7: 0.011112204322639  8: 0.011111285231914  9: 0.011111631769467 

training_9689    0: 0.000934643819619  1: 0.000934692971565  2: 0.909323938007148  3: 0.000934662900203  4: 0.042501922745432  5: 0.000934815892040  6: 0.016273553691962  7: 0.013565359313433  8: 0.013661359412043  9: 0.000935051246556 

training_969     0: 0.001136479198590  1: 0.001136482037048  2: 0.001136671055349  3: 0.001136568660529  4: 0.279828466373203  5: 0.001136496942840  6: 0.352872636349044  7: 0.001136702323884  8: 0.001136766919060  9: 0.359342730140453 

training_9697    0: 0.003031445922244  1: 0.003030507855140  2: 0.972722491854927  3: 0.003030792128449  4: 0.003031183239854  5: 0.003030635388654  6: 0.003030809250183  7: 0.003030837086439  8: 0.003030600271703  9: 0.003030697002407 

training_9698    0: 0.012500333122997  1: 0.012500175251265  2: 0.597449620698403  3: 0.012502584886413  4: 0.302543035902902  5: 0.012500204503407  6: 0.012500523010510  7: 0.012501880304390  8: 0.012500818199324  9: 0.012500824120389 

training_9699    0: 0.012500129567572  1: 0.012500117574003  2: 0.887494301932377  3: 0.012500721885664  4: 0.012501210706758  5: 0.012500245643769  6: 0.012500791171350  7: 0.012501032335756  8: 0.012500731589695  9: 0.012500717593057 

training_97      0: 0.001389076130427  1: 0.118152648181502  2: 0.031826732646635  3: 0.042374630793113  4: 0.126043274464143  5: 0.031098669671605  6: 0.122038165889855  7: 0.144598802892758  8: 0.381088631463810  9: 0.001389367866151 

training_9700    0: 0.118681726706809  1: 0.003125152664277  2: 0.093312770573701  3: 0.003125362022616  4: 0.729360738120673  5: 0.039892920243382  6: 0.003125274017508  7: 0.003125593474819  8: 0.003125345014839  9: 0.003125117161375 

training_9701    0: 0.001010218300090  1: 0.001010234621354  2: 0.881207647460289  3: 0.001010250579769  4: 0.001010428767542  5: 0.001010205527728  6: 0.001010244108040  7: 0.092532559648108  8: 0.001010212169178  9: 0.019187998817902 

training_9704    0: 0.001190565313584  1: 0.001190524699763  2: 0.109033636839481  3: 0.013591645383171  4: 0.302068927142431  5: 0.001190595563180  6: 0.001190678471828  7: 0.568161862044609  8: 0.001190779306933  9: 0.001190785235020 

training_9705    0: 0.002381186001615  1: 0.084428370464076  2: 0.002381494277925  3: 0.002381250379019  4: 0.618789043338563  5: 0.002381333561177  6: 0.002381155106173  7: 0.078930027039568  8: 0.203564633273454  9: 0.002381506558429 

training_9706    0: 0.069081636533470  1: 0.000971266119425  2: 0.284932426870829  3: 0.296363047185239  4: 0.292541734789954  5: 0.000971090194148  6: 0.020915219110167  7: 0.000971093488804  8: 0.015726480376692  9: 0.017526005331271 

training_9707    0: 0.264750146358593  1: 0.002703532617447  2: 0.098650623132825  3: 0.617676732004073  4: 0.002703523731389  5: 0.002703227034480  6: 0.002703118764936  7: 0.002703073921123  8: 0.002703013478298  9: 0.002703008956836 

training_971     0: 0.071744964316178  1: 0.001351607770203  2: 0.001351677912601  3: 0.485258294920252  4: 0.259342522881619  5: 0.001351573968245  6: 0.001351608501342  7: 0.175544358713341  8: 0.001351503247803  9: 0.001351887768417 

training_9712    0: 0.002222384122630  1: 0.002222326398426  2: 0.979997107687325  3: 0.002222564264765  4: 0.002222894047323  5: 0.002222421412583  6: 0.002222532608717  7: 0.002222599031419  8: 0.002222626026053  9: 0.002222544400759 

training_9718    0: 0.002272874015549  1: 0.002273604480358  2: 0.002273303449802  3: 0.002272858684834  4: 0.002272899014252  5: 0.002272892042939  6: 0.002272908910519  7: 0.002272930339442  8: 0.002272945724569  9: 0.979542783337735 

training_972     0: 0.220988666674637  1: 0.010000468449271  2: 0.010002268765403  3: 0.010000910387792  4: 0.699003221484724  5: 0.010000856443749  6: 0.010000900660779  7: 0.010001511342450  8: 0.010000663838832  9: 0.010000531952363 

training_9720    0: 0.001612966645903  1: 0.001613272392452  2: 0.941475405736425  3: 0.001613066838054  4: 0.045618757711811  5: 0.001613046362701  6: 0.001613530814719  7: 0.001613611587106  8: 0.001613158844769  9: 0.001613183066061 

training_9723    0: 0.512915115899829  1: 0.011111662507543  2: 0.398182201293018  3: 0.011113721424795  4: 0.011113625121636  5: 0.011114197039913  6: 0.011112373501444  7: 0.011112353574551  8: 0.011112425985279  9: 0.011112323651991 

training_9727    0: 0.011111198031586  1: 0.011111495538443  2: 0.011115586697808  3: 0.011112240058222  4: 0.011113425465436  5: 0.011113328837848  6: 0.011112343396626  7: 0.899985140800129  8: 0.011112421521374  9: 0.011112819652528 

training_9728    0: 0.658722410197800  1: 0.004000389386287  2: 0.284245441491362  3: 0.029026689320805  4: 0.004001076276532  5: 0.004000681141649  6: 0.004000417631506  7: 0.004002167176845  8: 0.004000334138676  9: 0.004000393238537 

training_9729    0: 0.003571834311979  1: 0.003572462095082  2: 0.003572526433811  3: 0.003572198810731  4: 0.863013929903120  5: 0.003571695488483  6: 0.003572517104724  7: 0.003572033521767  8: 0.108408970142798  9: 0.003571832187506 

training_9730    0: 0.001470840639213  1: 0.001470922438006  2: 0.611749747133994  3: 0.001470819437919  4: 0.001470938840693  5: 0.001470843272530  6: 0.035812975306046  7: 0.342141327641822  8: 0.001470776161715  9: 0.001470809128062 

training_9731    0: 0.010001496585487  1: 0.010001693885767  2: 0.010001190440605  3: 0.909980936174053  4: 0.010002185676404  5: 0.010005219935253  6: 0.010002292819735  7: 0.010002565756882  8: 0.010001124060400  9: 0.010001294665414 

training_9733    0: 0.000510402760117  1: 0.000510465239856  2: 0.062216978754984  3: 0.451766784030561  4: 0.107801589727294  5: 0.000510346077729  6: 0.100492112378183  7: 0.248697970576249  8: 0.026983047065759  9: 0.000510303389268 

training_9734    0: 0.138407388019943  1: 0.000909330686395  2: 0.000909393052203  3: 0.400685112795595  4: 0.454542440374774  5: 0.000909361326873  6: 0.000909237467695  7: 0.000909243323477  8: 0.000909248903103  9: 0.000909244049943 

training_9735    0: 0.010000231225598  1: 0.010001019597794  2: 0.010003908664005  3: 0.010001052671179  4: 0.010002484376413  5: 0.010001392428276  6: 0.010001415260458  7: 0.909987239628145  8: 0.010000645486698  9: 0.010000610661433 

training_9736    0: 0.121157571021192  1: 0.001176714777959  2: 0.001176770315070  3: 0.143016077144517  4: 0.727589495988377  5: 0.001176714037531  6: 0.001176641267090  7: 0.001176683810015  8: 0.001176651310086  9: 0.001176680328163 

training_9737    0: 0.008335397740070  1: 0.008334681521948  2: 0.008334610669493  3: 0.008336075586202  4: 0.008335493105414  5: 0.008336229340425  6: 0.924981651634425  7: 0.008335881023232  8: 0.008334470393500  9: 0.008335508985291 

training_9738    0: 0.002381248404966  1: 0.002381290154262  2: 0.002381349975669  3: 0.350275641842758  4: 0.586438021043103  5: 0.002381480868528  6: 0.002381560265147  7: 0.046616276142101  8: 0.002381768753072  9: 0.002381362550393 

training_974     0: 0.001370102564464  1: 0.001370039920516  2: 0.118987507662455  3: 0.001370178345491  4: 0.870051711854921  5: 0.001370107167036  6: 0.001370081179166  7: 0.001370143401711  8: 0.001370064348069  9: 0.001370063556172 

training_9741    0: 0.715490203199673  1: 0.095639793698225  2: 0.109139907076937  3: 0.003449582927821  4: 0.003448664360578  5: 0.003448633048674  6: 0.059037387660279  7: 0.003448915897693  8: 0.003448365725649  9: 0.003448546404471 

training_9742    0: 0.001000180846842  1: 0.001000132674368  2: 0.036149237077686  3: 0.270642004565295  4: 0.020671926783280  5: 0.042406786610092  6: 0.119795918023187  7: 0.506333250221315  8: 0.001000362983679  9: 0.001000200214256 

training_9744    0: 0.631117490344943  1: 0.004547091058654  2: 0.004546862280029  3: 0.280807062841101  4: 0.004546617167392  5: 0.004545939207453  6: 0.004545644494362  7: 0.004545900537523  8: 0.004545754449724  9: 0.056251637618819 

training_9745    0: 0.003125712962914  1: 0.003125136558846  2: 0.003125817779352  3: 0.003125460819032  4: 0.003125678069331  5: 0.003125183192616  6: 0.003125355675012  7: 0.879054062568087  8: 0.003125211238010  9: 0.095942381136798 

training_9746    0: 0.001470732826370  1: 0.001470896307888  2: 0.001470912307942  3: 0.001470900212280  4: 0.586494864577612  5: 0.001471013167019  6: 0.063488461431557  7: 0.296686367214621  8: 0.044504934078217  9: 0.001470917876493 

training_9747    0: 0.292209801835239  1: 0.010000468218906  2: 0.627780250900061  3: 0.010000921911313  4: 0.010003259643607  5: 0.010000545879238  6: 0.010000950970386  7: 0.010001674917474  8: 0.010001301763771  9: 0.010000823960007 

training_9748    0: 0.139339172408091  1: 0.011111623180080  2: 0.771761214740215  3: 0.011111849733502  4: 0.011114763154959  5: 0.011111686631754  6: 0.011112191146969  7: 0.011112813122415  8: 0.011112607749030  9: 0.011112078132984 

training_9749    0: 0.022375880168373  1: 0.001010271193127  2: 0.302639676771357  3: 0.001010280327702  4: 0.638288930611991  5: 0.001010270320933  6: 0.019496365148748  7: 0.001010253206826  8: 0.001010245634920  9: 0.012147826616022 

training_9751    0: 0.001961058355466  1: 0.001960976738117  2: 0.001961240081368  3: 0.001961094868139  4: 0.834922074512823  5: 0.001961000034456  6: 0.149389179812584  7: 0.001961229378739  8: 0.001961029514478  9: 0.001961116703831 

training_9752    0: 0.002222712779689  1: 0.002222855167023  2: 0.338649565148684  3: 0.139485272659507  4: 0.506306264883559  5: 0.002222749358419  6: 0.002222697782800  7: 0.002222711107334  8: 0.002222590765676  9: 0.002222580347308 

training_9753    0: 0.003333536767756  1: 0.003333495570019  2: 0.003334386815263  3: 0.003333766311266  4: 0.441014535616558  5: 0.003333695938378  6: 0.104259888096640  7: 0.431389407076191  8: 0.003333580649113  9: 0.003333707158816 

training_9754    0: 0.000740864458816  1: 0.026895679869954  2: 0.000740912251051  3: 0.000740901372776  4: 0.833750442525996  5: 0.000740903818873  6: 0.059001009933918  7: 0.000740911918297  8: 0.075907389878360  9: 0.000740983971958 

training_9755    0: 0.000877324977462  1: 0.000877311793210  2: 0.143584100720357  3: 0.044270600246184  4: 0.000877332734979  5: 0.116433739160147  6: 0.000877374973331  7: 0.037259193339070  8: 0.000877352579594  9: 0.654065669475666 

training_9756    0: 0.004762458244884  1: 0.004762133587336  2: 0.004762142201689  3: 0.004762454138868  4: 0.957138104092747  5: 0.004762108051460  6: 0.004762035802897  7: 0.004762696597104  8: 0.004763608362967  9: 0.004762258920049 

training_976     0: 0.939987430388822  1: 0.006666982232200  2: 0.006666752000627  3: 0.006667567328736  4: 0.006675115765764  5: 0.006666975200243  6: 0.006667019442993  7: 0.006666755021894  8: 0.006668621086465  9: 0.006666781532256 

training_9760    0: 0.023872618764632  1: 0.001111335654396  2: 0.171836686995164  3: 0.382904307317594  4: 0.334146381174236  5: 0.001111683211407  6: 0.001111313133167  7: 0.001111295793892  8: 0.017056576136810  9: 0.065737801818703 

